ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	SRR21922134	SRR21922135	SRR21922136	SRR21922137	SRR21922138	SRR21922139	SRR21922140	SRR21922141	SRR21922142	SRR21922143	SRR21922144	SRR21922145	SRR21922146	SRR21922147	SRR21922148	SRR21922149	SRR21922150	SRR21922151	SRR21922152	SRR21922153	SRR21922154	SRR21922155	SRR21922156	SRR21922157	SRR21922158	SRR21922159	SRR21922160	SRR21922161	SRR21922162	SRR21922163	SRR21922164	SRR21922165	SRR21922166	SRR21922167	SRR21922168	SRR21922169	SRR21922170	SRR21922171	SRR21922172	SRR21922173	SRR21922174	SRR21922175	SRR21922176	SRR21922177	SRR21922178	SRR21922179	SRR21922180	SRR21922181	SRR21922182	SRR21922183	SRR21922184	SRR21922185	SRR21922186	SRR21922187	SRR21922188	SRR21922189	SRR21922190	SRR21922191	SRR21922192	SRR21922193
ASV3156	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	34	11	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	15	7	22	40	0	22	11
ASV3157	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA	41	16	9	20	0	0	0	8	7	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	0	18	0	0	0	0	0	0	0	0	17	0	0	0	18	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0
ASV3158	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	NA	0	0	34	0	0	0	0	0	0	0	7	0	0	0	0	0	30	11	0	0	0	0	0	0	0	0	0	0	0	21	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	26	0	0	0	0	0
ASV3159	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	19	0	0	65	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	52	0	0	11
ASV316	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	NA	0	59	0	33	33	56	0	20	34	70	0	21	86	0	0	19	0	0	35	87	33	0	0	48	0	0	14	24	24	53	122	88	0	39	20	83	0	32	19	0	25	25	15	0	0	30	106	33	0	12	38	27	27	0	32	42	60	55	32	44
ASV3160	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group	NA	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	21	51	0	0	0	30	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
ASV3161	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	92
ASV3162	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae FCS020 group	NA	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0
ASV3163	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA	81	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
ASV3164	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	28	18	0	0	0	0	0	0	0	0	0	27	0	0	0	0	27	0
ASV3165	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	NA	0	14	17	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	56	0	0	0	0	0	0	0	0	0	22	17	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	28	0	0	0	0
ASV3166	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	13	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3167	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	NA	0	0	0	0	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
ASV3168	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	NA	0	0	0	0	0	0	0	17	30	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
ASV3169	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	0	0	0	0	0	0	0	6	25	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	64	0	0	18
ASV317	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	NA	0	0	29	11	178	0	13	13	9	43	30	114	0	154	0	12	0	0	22	54	45	22	0	58	15	0	47	59	9	107	48	10	10	7	0	53	0	64	24	34	0	0	68	35	0	28	104	62	42	0	0	35	0	21	54	0	12	0	0	0
ASV3170	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA	0	0	0	0	0	0	0	0	0	3	0	0	0	10	0	0	0	0	2	0	0	0	0	33	0	15	11	0	0	0	0	0	0	5	0	32	0	15	25	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	5	20
ASV3171	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] eligens group	NA	0	0	0	0	0	0	0	0	0	0	0	104	0	21	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
ASV3172	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3173	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3174	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group	NA	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0
ASV3175	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	30	0	30	0	0	0	0	24	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3176	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-002	NA	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	40	0	0	0	0	0	0	0	0	0	19	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3177	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0
ASV3178	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] torques group	NA	0	0	8	0	0	0	0	0	30	63	0	0	0	9	0	0	0	0	0	8	0	0	31	0	0	0	0	23	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3179	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	NA	0	0	0	0	5	0	0	0	0	0	0	10	0	0	15	0	0	0	0	0	0	0	0	0	21	0	0	0	23	0	0	0	0	8	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	23	19	0	0	0	0	0	0
ASV318	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	NA	27	0	33	18	130	0	0	32	32	17	17	26	0	28	0	0	51	27	6	33	47	52	23	29	14	8	51	37	18	60	37	43	0	29	19	50	0	23	90	51	15	0	14	36	0	43	0	78	23	35	19	90	21	19	21	46	25	82	0	27
ASV3180	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	0	47	0	0	26	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	18	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3181	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	0	20	0	0	0	27	0	0	0	0	0	102	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3182	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	NA	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	43	0	0	0	0	63	0	0	0
ASV3183	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3184	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	30	0	0	0	0	0	0	0	0	0	0	27	0
ASV3185	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3186	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	13	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	70	0	0	0	0	0
ASV3187	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	NA	0	16	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	63	0	0	0	0	0	0	0	0	0	23	14	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	16	0	0	0	0
ASV3188	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	NA	0	0	0	0	16	0	0	15	8	0	0	7	0	0	0	4	0	0	0	0	12	0	0	13	0	0	9	0	0	0	0	0	0	0	8	0	0	5	9	0	0	0	34	0	0	7	0	11	0	11	0	0	11	0	1	1	0	6	3	9
ASV3189	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA	0	0	0	0	0	67	0	0	0	0	0	18	0	0	0	0	0	0	4	20	0	0	0	0	0	0	0	9	0	0	0	0	26	0	0	0	0	24	0	0	0	13	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
ASV319	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	43	32	0	0	18	12	21	17	94	28	31	170	7	0	0	189	9	38	11	37	13	5	0	19	41	40	195	26	36	0	0	125	0	0	4	0	152	0	13	37	0	14	0	0	24	129	0	0	0	64	14	16	0	0	1	0	8	0	19
ASV3190	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	2	0	0	1	0	16	0	16	0	0	0	0	10	12	0	0	0	0	0	6	0	0	0	0	35	0	0	0	0	0	0	0	9	0	7	0	5	0	0	0	12	50	0	0	0	0	0	0	19	0	0	0	0	0	0
ASV3191	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] hallii group	NA	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0	0	0	0	0	2	7	3	0	8	0	25	5	8	0	16	0	0	0	0	0	0	0	0	12	0	0	0	5	12	0	10	0	17	0	0	9	6	0	0	0	1	0	0	0	25
ASV3192	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	NA	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0
ASV3193	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	NA	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0
ASV3194	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	0	0	0	0	0	0	14	52	0	0	0	0	42	9	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	22	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ASV3195	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae FCS020 group	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	43	0	0	0	0	0	0	0	0	14	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
ASV3196	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	16	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	83	29	0
ASV3197	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	NA	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0
ASV3198	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] hallii group	NA	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	31	0	0	0	0	0	0	0	0	16	0	33	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	68
ASV3199	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	0	6	0	0	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	66	0
ASV32	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	72	0	21	39	117	44	13	33	36	54	19	123	45	0	0	497	44	0	78	0	98	386	21	43	13	0	89	22	153	129	55	105	39	18	0	21	150	73	0	44	35	21	0	94	0	50	37	25	35	68	157	0	50	22	137	0	32	0	21	20
ASV320	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	18	0	0	0	0	114	0	0	11	0	0	0	0	0	161	26	0	0	0	0	0	0	10	33	0	31	32	0	0	0	0	0	469	130	0	0	20	11	0	18	0	0	21	16	0	25	81	67	241	0	153	0	61	0	0	0
ASV3200	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA	0	0	28	0	0	0	0	50	47	0	0	0	0	33	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3201	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus	NA	0	0	20	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	23	0	0	25	0	0	0	0	44	0	0	35	0	0
ASV3202	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA	0	0	0	0	72	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	8	0	38	0	0	0	0	0	0	0	0	0	6	19	0	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV3203	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	26	20	0	0	0	0	0	0	0	0	0	28	0	0	51	0	0	0	0	0	0	0	12
ASV3204	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	NA	0	0	0	0	0	0	0	45	41	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	29	41	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
ASV3205	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	NA	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	27	88	0	0	0	0	0	0	0	0	0
ASV3206	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	65	0	0	0	0	99	0	0	0	0	0	0	0	0
ASV3207	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3208	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group	NA	31	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	26	0	9	16	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	33	0	0	0	0	0	0	0	0	0	0	40	0	0	0	19	0	0	0	0	0
ASV3209	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV321	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] torques group	NA	0	0	22	0	232	16	0	0	30	0	0	19	0	8	0	0	64	107	15	28	0	0	0	29	45	0	21	14	53	19	0	0	0	18	42	0	0	73	72	32	0	30	36	48	0	25	0	125	66	0	27	18	243	24	0	80	49	0	0	18
ASV3210	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-003	NA	0	17	16	0	0	0	0	25	25	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	30	0	0	21	0	0	0	0	0	27	0	0	0	0	0	0	0
ASV3211	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA	0	15	0	0	0	0	0	0	58	0	0	15	0	20	0	0	28	0	0	0	0	0	0	9	0	0	0	0	0	0	17	0	0	0	0	20	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3212	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA	0	15	0	0	0	0	0	0	0	32	0	29	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	22	0	20	0	0	14	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3213	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	NA	0	11	0	0	0	0	62	0	0	0	0	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	18	0	0	0	0	25	0	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	19	0	0	0	0	0	0
ASV3214	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	[Eubacterium] siraeum group	NA	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	50	0	0	0
ASV3215	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	NA	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3216	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	NA	0	0	0	0	32	12	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
ASV3217	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	0	0	0	0	0	94	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3218	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA	0	0	0	0	0	0	0	56	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0
ASV3219	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	1	0	0	6	0	0	0	0	15	24	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	13	0	0	0	0	0	0
ASV322	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	NA	66	0	0	0	39	34	74	64	44	55	53	27	23	0	0	42	0	0	0	0	0	0	34	0	92	0	0	46	29	50	26	39	76	123	29	47	0	30	0	37	81	0	0	0	0	0	0	184	0	0	0	24	0	22	38	29	37	149	0	0
ASV3220	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3221	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0
ASV3222	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	8	9	0	0	0	0	0	0	0	3	0	5	12	18	0	0	12	30	0	0	0	0	0	8	0	0	9	31	0	0	0	9	4	0	0	5	0	3	0	0	0	0	0	0	0	16	1	6	0	0	0	0	0	0	6	0	2	0	0	0
ASV3223	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA	0	0	9	0	0	0	0	15	17	0	0	0	0	0	0	0	0	0	0	6	0	0	25	0	0	0	0	10	0	0	36	10	0	11	30	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
