Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_age,Host,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Microbial_fraction,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample_index,Sample Name,SRA Study
SRR11733800,AMPLICON,502,9780968,PRJNA631001,SAMN14851096,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6132478,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292706,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_37_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,110,sample_37_1_IgA_pos,SRP260653
SRR11733801,AMPLICON,502,9210696,PRJNA631001,SAMN14851095,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5759732,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292705,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_37_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,109,sample_37_1,SRP260653
SRR11733802,AMPLICON,502,10213190,PRJNA631001,SAMN14851094,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6553061,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292704,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_36_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,108,sample_36_1_IgA_neg,SRP260653
SRR11733803,AMPLICON,502,8963210,PRJNA631001,SAMN14851093,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5464683,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292703,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_36_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,107,sample_36_1_IgA_pos,SRP260653
SRR11733804,AMPLICON,502,9457178,PRJNA631001,SAMN14851092,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5883331,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292702,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_36_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,106,sample_36_1,SRP260653
SRR11733805,AMPLICON,502,10845208,PRJNA631001,SAMN14851091,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6895728,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292701,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_35_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,105,sample_35_1_IgA_neg,SRP260653
SRR11733806,AMPLICON,502,7902484,PRJNA631001,SAMN14851090,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4911644,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292700,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_35_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,104,sample_35_1_IgA_pos,SRP260653
SRR11733807,AMPLICON,502,10626336,PRJNA631001,SAMN14851089,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6629028,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292699,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_35_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,103,sample_35_1,SRP260653
SRR11733808,AMPLICON,502,6683126,PRJNA631001,SAMN14851088,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4226011,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292698,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_34_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,102,sample_34_1_IgA_neg,SRP260653
SRR11733809,AMPLICON,502,11157954,PRJNA631001,SAMN14851086,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6878471,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292697,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_34_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,100,sample_34_1,SRP260653
SRR11733810,AMPLICON,502,11327128,PRJNA631001,SAMN14851085,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7118684,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292696,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_33_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,99,sample_33_1_IgA_neg,SRP260653
SRR11733811,AMPLICON,502,12463154,PRJNA631001,SAMN14851084,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7686769,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292695,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_33_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,98,sample_33_1_IgA_pos,SRP260653
SRR11733812,AMPLICON,502,12421990,PRJNA631001,SAMN14851083,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7636270,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292694,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_33_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,97,sample_33_1,SRP260653
SRR11733813,AMPLICON,502,15198050,PRJNA631001,SAMN14851082,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9338701,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292693,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_32_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,96,sample_32_1_IgA_neg,SRP260653
SRR11733814,AMPLICON,502,10650934,PRJNA631001,SAMN14851081,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6630361,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292692,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_32_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,95,sample_32_1_IgA_pos,SRP260653
SRR11733815,AMPLICON,502,11564072,PRJNA631001,SAMN14851080,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7286142,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292691,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_32_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,94,sample_32_1,SRP260653
SRR11733816,AMPLICON,502,13523880,PRJNA631001,SAMN14851079,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8616396,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292690,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_31_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,93,sample_31_1_IgA_neg,SRP260653
SRR11733817,AMPLICON,502,11125324,PRJNA631001,SAMN14851078,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6700236,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292689,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_31_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,92,sample_31_1_IgA_pos,SRP260653
SRR11733818,AMPLICON,502,11367288,PRJNA631001,SAMN14851077,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7122883,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292688,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_31_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,91,sample_31_1,SRP260653
SRR11733819,AMPLICON,502,4428644,PRJNA631001,SAMN14850996,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2897960,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292687,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_4_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,10,sample_4_1,SRP260653
SRR11733820,AMPLICON,502,10919002,PRJNA631001,SAMN14851076,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6828843,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292686,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_30_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,90,sample_30_1_IgA_neg,SRP260653
SRR11733821,AMPLICON,502,14803980,PRJNA631001,SAMN14851026,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9285191,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292685,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_14_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,40,sample_14_1,SRP260653
SRR11733822,AMPLICON,502,12639356,PRJNA631001,SAMN14851376,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8097560,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292684,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_64_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:26:00Z,1,390,sample_64_2,SRP260653
SRR11733823,AMPLICON,502,14177986,PRJNA631001,SAMN14851375,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9303511,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292683,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_63_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,389,sample_63_2_IgA_neg,SRP260653
SRR11733824,AMPLICON,502,10020924,PRJNA631001,SAMN14851374,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6304697,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292682,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_63_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,388,sample_63_2_IgA_pos,SRP260653
SRR11733825,AMPLICON,502,16715596,PRJNA631001,SAMN14851373,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10802232,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292681,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_63_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,387,sample_63_2,SRP260653
SRR11733826,AMPLICON,502,12369280,PRJNA631001,SAMN14851372,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7995110,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292680,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_62_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,386,sample_62_2_IgA_neg,SRP260653
SRR11733827,AMPLICON,502,10965186,PRJNA631001,SAMN14851371,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6933790,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292679,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_62_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,385,sample_62_2_IgA_pos,SRP260653
SRR11733828,AMPLICON,502,7252394,PRJNA631001,SAMN14851370,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4678926,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292678,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_62_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:26:00Z,1,384,sample_62_2,SRP260653
SRR11733829,AMPLICON,502,12085148,PRJNA631001,SAMN14851369,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7812031,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292677,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_61_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,383,sample_61_2_IgA_neg,SRP260653
SRR11733830,AMPLICON,502,7918548,PRJNA631001,SAMN14851368,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4961283,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292676,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_61_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:26:00Z,1,382,sample_61_2_IgA_pos,SRP260653
SRR11733831,AMPLICON,502,12139866,PRJNA631001,SAMN14851367,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7732751,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292675,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_61_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,381,sample_61_2,SRP260653
SRR11733832,AMPLICON,502,11750816,PRJNA631001,SAMN14851025,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7459383,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292674,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_13_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,39,sample_13_1_IgA_neg,SRP260653
SRR11733833,AMPLICON,502,12722688,PRJNA631001,SAMN14851366,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8320661,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292673,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_60_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,380,sample_60_2_IgA_neg,SRP260653
SRR11733834,AMPLICON,502,12771884,PRJNA631001,SAMN14851365,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8206466,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292672,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_60_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,379,sample_60_2_IgA_pos,SRP260653
SRR11733835,AMPLICON,502,12459640,PRJNA631001,SAMN14851364,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8103784,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292671,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_60_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,378,sample_60_2,SRP260653
SRR11733836,AMPLICON,502,10966692,PRJNA631001,SAMN14851363,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7183616,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292670,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_59_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,377,sample_59_2_IgA_neg,SRP260653
SRR11733837,AMPLICON,502,7827184,PRJNA631001,SAMN14851362,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5056864,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292669,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_59_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:26:00Z,1,376,sample_59_2_IgA_pos,SRP260653
SRR11733838,AMPLICON,502,8369344,PRJNA631001,SAMN14851361,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5464687,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292668,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_59_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:26:00Z,1,375,sample_59_2,SRP260653
SRR11733839,AMPLICON,502,9845726,PRJNA631001,SAMN14851360,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6372263,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292667,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_58_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,374,sample_58_2_IgA_neg,SRP260653
SRR11733840,AMPLICON,502,8937106,PRJNA631001,SAMN14851359,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5645938,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292666,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_58_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,373,sample_58_2_IgA_pos,SRP260653
